item,choice1,choice2,choice3,choice4,corrAns,givenAns,rt,correct,cond,filename,natural,production,displayOrder,date,hour,min,n,subject
humo,1. magumo,2. mugumo,3. muhumo,4. mahumo,2,2,8.679672408999977,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,3,2019-05-24,14,20,54,43
yuwo,1. maluwo,2. mayuwo,3. muyuwo,4. muluwo,2,2,8.486206992000007,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,4,2019-05-24,14,20,54,43
caya,1. mazaya,2. muzaya,3. mucaya,4. macaya,4,2,4.567629928000315,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,5,2019-05-24,14,20,54,43
heza,1. mageza,2. mugeza,3. muheza,4. maheza,1,3,6.381081020999773,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,6,2019-05-24,14,20,54,43
hume,1. muhume,2. magume,3. mahume,4. mugume,4,1,20.41250894499899,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,7,2019-05-24,14,20,54,43
hecu,1. mahecu,2. magecu,3. muhecu,4. mugecu,2,2,7.605789139999615,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,8,2019-05-24,14,20,54,43
hami,1. mugami,2. mahami,3. magami,4. muhami,3,3,27.84430241300106,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,9,2019-05-24,14,20,54,43
hazu,1. magazu,2. mahazu,3. mugazu,4. muhazu,1,3,5.289086879001843,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,10,2019-05-24,14,20,54,43
ceya,1. mazeya,2. muceya,3. maceya,4. muzeya,3,4,22.011391508000088,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,11,2019-05-24,14,20,54,43
zawo,1. macawo,2. mucawo,3. mazawo,4. muzawo,3,3,11.486895558999095,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,12,2019-05-24,14,20,54,43
hemi,1. muhemi,2. mahemi,3. mugemi,4. magemi,4,3,13.397396858999855,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,13,2019-05-24,14,20,54,43
yani,1. mayani,2. malani,3. mulani,4. muyani,1,1,13.76939659799973,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,14,2019-05-24,14,20,54,43
seyu,1. maseyu,2. madeyu,3. museyu,4. madeyu,4,2,68.51644677700097,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,15,2019-05-24,14,20,54,43
huce,1. muguce,2. muhuce,3. maguce,4. mahuce,1,4,16.230105079001078,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,16,2019-05-24,14,20,54,43
liya,1. mayiya,2. muliya,3. muyiya,4. maliya,4,4,12.602191534999292,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,17,2019-05-24,14,20,54,43
halu,1. magalu,2. muhalu,3. mahalu,4. mugalu,1,4,4.101954449000914,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,18,2019-05-24,14,20,54,43
zeyu,1. mazeyu,2. muzeyu,3. muceyu,4. maceyu,1,2,6.744060119999631,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,19,2019-05-24,14,20,54,43
sezu,1. masezu,2. madezu,3. mudezu,4. musezu,2,2,11.83325657700334,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,20,2019-05-24,14,20,54,43
fuma,1. mafuma,2. mufuma,3. mubuma,4. mabuma,4,4,8.702501058000053,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,21,2019-05-24,14,20,54,43
zewo,1. macawo,2. mucawo,3. muzewo,4. mazewo,4,3,15.2746706479993,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,22,2019-05-24,14,20,54,43
fome,1. mufome,2. mabome,3. mubome,4. mafome,2,3,21.013038144999882,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,23,2019-05-24,14,20,54,43
hamo,1. mahamo,2. magamo,3. mugamo,4. muhamo,2,2,16.28339300099833,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,24,2019-05-24,14,20,54,43
fazu,1. mafazu,2. mubazu,3. mabazu,4. mufazu,3,2,4.602541225001914,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,25,2019-05-24,14,20,54,43
suwa,1. muduwa,2. masuwa,3. maduwa,4. musuwa,1,3,16.53149309299988,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,26,2019-05-24,14,20,54,43
yazu,1. malazu,2. mayazu,3. muyazu,4. mulazu,2,3,8.514101554999797,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,27,2019-05-24,14,20,54,43
huwu,1. maguwu,2. muguwu,3. mahuwu,4. muhuwu,2,1,14.576126556999952,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,28,2019-05-24,14,20,54,43
fonu,1. mabonu,2. mafonu,3. mubonu,4. mufonu,1,1,5.751856750001025,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,29,2019-05-24,14,20,54,43
ceyu,1. maceyu,2. mazeyu,3. muceyu,4. muzeyu,1,3,7.3522318940013065,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,30,2019-05-24,14,20,54,43
hece,1. mahece,2. muhece,3. magece,4. mugece,3,3,4.835048753000592,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,31,2019-05-24,14,20,54,43
semi,1. musemi,2. mademi,3. mudemi,4. masemi,2,3,4.5040658569996594,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,32,2019-05-24,14,20,54,43
yuca,1. mayuca,2. maluca,3. muluca,4. muyuca,1,3,6.8085197689979395,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,33,2019-05-24,14,20,54,43
hewu,1. mahewu,2. muhewu,3. magewu,4. mugewu,3,3,22.415852921996702,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,34,2019-05-24,14,20,54,43
sume,1. mudume,2. madume,3. musume,4. masume,1,2,8.371811165001418,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,35,2019-05-24,14,20,54,43
fayu,1. mafayu,2. mufayu,3. mubayu,4. mabayu,4,3,6.388539979001507,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,36,2019-05-24,14,20,54,43
huli,1. mahuli,2. muhuli,3. muguli,4. maguli,3,3,3.6478501400015375,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,37,2019-05-24,14,20,54,43
haya,1. mahaya,2. magaya,3. muhaya,4. mugaya,2,4,7.215076230997511,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,38,2019-05-24,14,20,54,43
zuyu,1. macuyu,2. muzuyu,3. mazuyu,4. mucuyu,3,4,7.662763020998682,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,39,2019-05-24,14,20,54,43
cuyu,1. mazuyu,2. macuyu,3. muzuyu,4. mucuyu,2,2,4.587091583998699,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,40,2019-05-24,14,20,54,43
leya,1. mayeya,2. muyeya,3. maleya,4. muleya,3,4,6.005150351000339,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,41,2019-05-24,14,20,54,43
funa,1. mabuna,2. mafuna,3. mubuna,4. mufuna,1,3,2.2232639049980207,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,42,2019-05-24,14,20,54,43
sewa,1. musewa,2. masewa,3. madewa,4. mudewa,3,4,9.013490449000528,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,43,2019-05-24,14,20,54,43
sule,1. musule,2. masule,3. mudule,4. madule,3,4,14.899966157001472,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,44,2019-05-24,14,20,54,43
hunu,1. mugunu,2. muhunu,3. magunu,4. mahunu,1,3,4.403788763000193,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,45,2019-05-24,14,20,54,43
fuze,1. mufuze,2. mubuze,3. mafuze,4. mabuze,2,2,5.187400016999163,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,46,2019-05-24,14,20,54,43
hace,1. mahace,2. muhace,3. mugace,4. magace,4,3,11.104419169998437,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,47,2019-05-24,14,20,54,43
luwo,1. maluwo,2. muluwo,3. mayuwo,4. muyuwo,1,2,4.01962118099982,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,48,2019-05-24,14,20,54,43
yecu,1. malecu,2. mulecu,3. muyecu,4. mayecu,4,3,6.916545888001565,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,49,2019-05-24,14,20,54,43
sumu,1. masumu,2. musumu,3. madumu,4. mudumu,4,3,9.806177891998232,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,50,2019-05-24,14,20,54,43
foze,1. mafoze,2. mufoze,3. maboze,4. muboze,3,1,4.986868949999916,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,51,2019-05-24,14,20,54,43
heye,1. maheye,2. mugeye,3. muheye,4. mageye,4,2,7.403928684001585,0,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,52,2019-05-24,14,20,54,43
faca,1. mafaca,2. mubaca,3. mufaca,4. mabaca,4,4,5.889290619998064,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,53,2019-05-24,14,20,54,43
lawo,1. mayawo,2. malawo,3. mulawo,4. muyawo,2,2,5.955026038998767,1,un_prod,Unnatural production_2019_May_24_1420.csv,0,1,54,2019-05-24,14,20,54,43
sezu,1. masezu,2. madezu,3. mudezu,4. musezu,2,2,5.336420260999944,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,1,2019-05-23,16,12,54,31
sewa,1. musewa,2. masewa,3. madewa,4. mudewa,3,3,4.850185449999913,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,2,2019-05-23,16,12,54,31
hemi,1. muhemi,2. mahemi,3. mugemi,4. magemi,4,2,5.48778723199996,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,3,2019-05-23,16,12,54,31
fayu,1. mafayu,2. mufayu,3. mubayu,4. mabayu,4,4,4.0522501219999185,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,4,2019-05-23,16,12,54,31
huwu,1. maguwu,2. muguwu,3. mahuwu,4. muhuwu,2,4,3.503528144000029,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,5,2019-05-23,16,12,54,31
hamo,1. mahamo,2. magamo,3. mugamo,4. muhamo,2,1,5.648036042999934,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,6,2019-05-23,16,12,54,31
liya,1. mayiya,2. muliya,3. muyiya,4. maliya,4,4,6.468993081000008,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,7,2019-05-23,16,12,54,31
hami,1. mugami,2. mahami,3. magami,4. muhami,3,2,2.6835422869999093,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,8,2019-05-23,16,12,54,31
sume,1. mudume,2. madume,3. musume,4. masume,1,1,2.8202757779999956,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,9,2019-05-23,16,12,54,31
yazu,1. malazu,2. mayazu,3. muyazu,4. mulazu,2,2,3.6790413960000024,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,10,2019-05-23,16,12,54,31
zewo,1. macawo,2. mucawo,3. muzewo,4. mazewo,4,4,2.759601642000007,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,11,2019-05-23,16,12,54,31
yani,1. mayani,2. malani,3. mulani,4. muyani,1,1,2.7058915309999065,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,12,2019-05-23,16,12,54,31
huce,1. muguce,2. muhuce,3. maguce,4. mahuce,1,2,4.266166526999996,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,13,2019-05-23,16,12,54,31
zuyu,1. macuyu,2. muzuyu,3. mazuyu,4. mucuyu,3,2,3.2951081069998054,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,14,2019-05-23,16,12,54,31
sewo,1. masewo,2. musewo,3.madewo,4. mudewo,3,3,5.490056608000032,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,15,2019-05-23,16,12,54,31
heye,1. maheye,2. mugeye,3. muheye,4. mageye,4,1,3.7851095250000526,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,16,2019-05-23,16,12,54,31
heza,1. mageza,2. mugeza,3. muheza,4. maheza,1,4,4.2339981919999445,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,17,2019-05-23,16,12,54,31
yuca,1. mayuca,2. maluca,3. muluca,4. muyuca,1,4,2.921156728000142,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,18,2019-05-23,16,12,54,31
hace,1. mahace,2. muhace,3. mugace,4. magace,4,1,2.8055070870000236,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,19,2019-05-23,16,12,54,31
foze,1. mafoze,2. mufoze,3. maboze,4. muboze,3,3,3.7838724739999634,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,20,2019-05-23,16,12,54,31
cuyu,1. mazuyu,2. macuyu,3. muzuyu,4. mucuyu,2,4,11.180764612000075,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,21,2019-05-23,16,12,54,31
suwa,1. muduwa,2. masuwa,3. maduwa,4. musuwa,1,1,3.322133028999815,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,22,2019-05-23,16,12,54,31
hazu,1. magazu,2. mahazu,3. mugazu,4. muhazu,1,2,1.9382848010000089,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,23,2019-05-23,16,12,54,31
cuya,1. mucuya,2. macuya,3. mazuya,4. muzuya,2,1,1.8673964429999614,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,24,2019-05-23,16,12,54,31
hewu,1. mahewu,2. muhewu,3. magewu,4. mugewu,3,1,2.6530751589998545,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,25,2019-05-23,16,12,54,31
seyu,1. maseyu,2. madeyu,3. museyu,4. madeyu,4,2,3.3189403359999687,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,26,2019-05-23,16,12,54,31
fazu,1. mafazu,2. mubazu,3. mabazu,4. mufazu,3,3,10.949048438999853,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,27,2019-05-23,16,12,54,31
halu,1. magalu,2. muhalu,3. mahalu,4. mugalu,1,3,3.569285486000126,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,28,2019-05-23,16,12,54,31
semi,1. musemi,2. mademi,3. mudemi,4. masemi,2,2,4.952328138999974,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,29,2019-05-23,16,12,54,31
ceya,1. mazeya,2. muceya,3. maceya,4. muzeya,3,3,4.950783161000118,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,30,2019-05-23,16,12,54,31
humo,1. magumo,2. mugumo,3. muhumo,4. mahumo,2,3,3.36770413499994,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,31,2019-05-23,16,12,54,31
fuze,1. mufuze,2. mubuze,3. mafuze,4. mabuze,2,2,4.802938465999887,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,32,2019-05-23,16,12,54,31
yuwo,1. maluwo,2. mayuwo,3. muyuwo,4. muluwo,2,3,2.9865740130001086,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,33,2019-05-23,16,12,54,31
haya,1. mahaya,2. magaya,3. muhaya,4. mugaya,2,1,1.6340002459999141,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,34,2019-05-23,16,12,54,31
luwo,1. maluwo,2. muluwo,3. mayuwo,4. muyuwo,1,2,3.2365052879999894,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,35,2019-05-23,16,12,54,31
fome,1. mufome,2. mabome,3. mubome,4. mafome,2,2,4.550848008000003,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,36,2019-05-23,16,12,54,31
sumu,1. masumu,2. musumu,3. madumu,4. mudumu,4,4,3.1217139949999364,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,37,2019-05-23,16,12,54,31
caya,1. mazaya,2. muzaya,3. mucaya,4. macaya,4,4,5.517489060000116,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,38,2019-05-23,16,12,54,31
sule,1. musule,2. masule,3. mudule,4. madule,3,3,5.5697768699999415,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,39,2019-05-23,16,12,54,31
lawo,1. mayawo,2. malawo,3. mulawo,4. muyawo,2,2,2.070108954000034,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,40,2019-05-23,16,12,54,31
hece,1. mahece,2. muhece,3. magece,4. mugece,3,1,2.783681506999983,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,41,2019-05-23,16,12,54,31
faca,1. mafaca,2. mubaca,3. mufaca,4. mabaca,4,4,4.019625142000223,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,42,2019-05-23,16,12,54,31
zawo,1. macawo,2. mucawo,3. mazawo,4. muzawo,3,3,3.0850379529999827,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,43,2019-05-23,16,12,54,31
yecu,1. malecu,2. mulecu,3. muyecu,4. mayecu,4,4,4.178897574000075,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,44,2019-05-23,16,12,54,31
fuma,1. mafuma,2. mufuma,3. mubuma,4. mabuma,4,3,5.403041819000009,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,45,2019-05-23,16,12,54,31
hume,1. muhume,2. magume,3. mahume,4. mugume,4,1,3.2685440560001098,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,46,2019-05-23,16,12,54,31
leya,1. mayeya,2. muyeya,3. maleya,4. muleya,3,3,2.7377225579998594,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,47,2019-05-23,16,12,54,31
ceyu,1. maceyu,2. mazeyu,3. muceyu,4. muzeyu,1,1,3.2039980189999824,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,48,2019-05-23,16,12,54,31
hecu,1. mahecu,2. magecu,3. muhecu,4. mugecu,2,1,1.9394021299999622,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,49,2019-05-23,16,12,54,31
hunu,1. mugunu,2. muhunu,3. magunu,4. mahunu,1,2,3.9546921959999963,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,50,2019-05-23,16,12,54,31
funa,1. mabuna,2. mafuna,3. mubuna,4. mufuna,1,3,3.537323597000068,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,51,2019-05-23,16,12,54,31
zeyu,1. mazeyu,2. muzeyu,3. muceyu,4. maceyu,1,1,3.578312651999795,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,52,2019-05-23,16,12,54,31
fonu,1. mabonu,2. mafonu,3. mubonu,4. mufonu,1,1,2.817428770999868,1,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,53,2019-05-23,16,12,54,31
huli,1. mahuli,2. muhuli,3. muguli,4. maguli,3,2,1.8007391940000161,0,un_prod,Unnatural production_2019_May_23_1612.csv,0,1,54,2019-05-23,16,12,54,31
luwo,1. maluwo,2. muluwo,3. mayuwo,4. muyuwo,1,1,15.465227247001167,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,1,2019-05-21,12,56,54,13
zeyu,1. mazeyu,2. muzeyu,3. muceyu,4. maceyu,1,1,7.941312873999777,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,2,2019-05-21,12,56,54,13
sezu,1. masezu,2. madezu,3. mudezu,4. musezu,2,2,11.916044890000194,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,3,2019-05-21,12,56,54,13
leya,1. mayeya,2. muyeya,3. maleya,4. muleya,3,4,8.784138327000619,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,4,2019-05-21,12,56,54,13
funa,1. mabuna,2. mafuna,3. mubuna,4. mufuna,1,3,17.598132843999338,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,5,2019-05-21,12,56,54,13
semi,1. musemi,2. mademi,3. mudemi,4. masemi,2,4,9.515812425999684,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,6,2019-05-21,12,56,54,13
hemi,1. muhemi,2. mahemi,3. mugemi,4. magemi,4,1,7.459324492998348,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,7,2019-05-21,12,56,54,13
huli,1. mahuli,2. muhuli,3. muguli,4. maguli,3,2,11.979080586001146,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,8,2019-05-21,12,56,54,13
faca,1. mafaca,2. mubaca,3. mufaca,4. mabaca,4,4,20.699698294998598,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,9,2019-05-21,12,56,54,13
fome,1. mufome,2. mabome,3. mubome,4. mafome,2,2,8.248543155999869,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,10,2019-05-21,12,56,54,13
ceya,1. mazeya,2. muceya,3. maceya,4. muzeya,3,2,7.348884027000167,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,11,2019-05-21,12,56,54,13
yecu,1. malecu,2. mulecu,3. muyecu,4. mayecu,4,4,14.84413120499994,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,12,2019-05-21,12,56,54,13
caya,1. mazaya,2. muzaya,3. mucaya,4. macaya,4,3,8.011523409000802,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,13,2019-05-21,12,56,54,13
hunu,1. mugunu,2. muhunu,3. magunu,4. mahunu,1,2,9.90210004400069,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,14,2019-05-21,12,56,54,13
sume,1. mudume,2. madume,3. musume,4. masume,1,1,8.504698714999904,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,15,2019-05-21,12,56,54,13
zawo,1. macawo,2. mucawo,3. mazawo,4. muzawo,3,2,13.416885437000019,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,16,2019-05-21,12,56,54,13
heza,1. mageza,2. mugeza,3. muheza,4. maheza,1,4,9.132430510000631,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,17,2019-05-21,12,56,54,13
sule,1. musule,2. masule,3. mudule,4. madule,3,3,4.288912209998671,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,18,2019-05-21,12,56,54,13
lawo,1. mayawo,2. malawo,3. mulawo,4. muyawo,2,3,15.35130621099961,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,19,2019-05-21,12,56,54,13
seyu,1. maseyu,2. madeyu,3. museyu,4. madeyu,4,1,14.749400197000796,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,20,2019-05-21,12,56,54,13
hecu,1. mahecu,2. magecu,3. muhecu,4. mugecu,2,3,10.6517566980001,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,21,2019-05-21,12,56,54,13
fuma,1. mafuma,2. mufuma,3. mubuma,4. mabuma,4,4,8.56706748400029,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,22,2019-05-21,12,56,54,13
ceyu,1. maceyu,2. mazeyu,3. muceyu,4. muzeyu,1,1,5.819184858999506,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,23,2019-05-21,12,56,54,13
zuyu,1. macuyu,2. muzuyu,3. mazuyu,4. mucuyu,3,1,8.44122936399981,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,24,2019-05-21,12,56,54,13
huce,1. muguce,2. muhuce,3. maguce,4. mahuce,1,4,10.114543813999262,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,25,2019-05-21,12,56,54,13
humo,1. magumo,2. mugumo,3. muhumo,4. mahumo,2,4,4.4020434340000065,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,26,2019-05-21,12,56,54,13
hazu,1. magazu,2. mahazu,3. mugazu,4. muhazu,1,2,4.389110284999333,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,27,2019-05-21,12,56,54,13
liya,1. mayiya,2. muliya,3. muyiya,4. maliya,4,4,6.985661335000259,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,28,2019-05-21,12,56,54,13
yazu,1. malazu,2. mayazu,3. muyazu,4. mulazu,2,2,6.312458050000714,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,29,2019-05-21,12,56,54,13
fayu,1. mafayu,2. mufayu,3. mubayu,4. mabayu,4,3,23.430220247999387,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,30,2019-05-21,12,56,54,13
hume,1. muhume,2. magume,3. mahume,4. mugume,4,3,8.384187037001539,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,31,2019-05-21,12,56,54,13
fonu,1. mabonu,2. mafonu,3. mubonu,4. mufonu,1,4,11.33562525600064,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,32,2019-05-21,12,56,54,13
fuze,1. mufuze,2. mubuze,3. mafuze,4. mabuze,2,3,10.485414191000018,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,33,2019-05-21,12,56,54,13
sumu,1. masumu,2. musumu,3. madumu,4. mudumu,4,3,22.11621641400052,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,34,2019-05-21,12,56,54,13
yuwo,1. maluwo,2. mayuwo,3. muyuwo,4. muluwo,2,2,11.234802380000474,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,35,2019-05-21,12,56,54,13
hewu,1. mahewu,2. muhewu,3. magewu,4. mugewu,3,1,7.735229641999467,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,36,2019-05-21,12,56,54,13
yani,1. mayani,2. malani,3. mulani,4. muyani,1,1,5.538313271001243,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,37,2019-05-21,12,56,54,13
heye,1. maheye,2. mugeye,3. muheye,4. mageye,4,1,4.56841872699988,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,38,2019-05-21,12,56,54,13
foze,1. mafoze,2. mufoze,3. maboze,4. muboze,3,4,13.7658696590006,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,39,2019-05-21,12,56,54,13
halu,1. magalu,2. muhalu,3. mahalu,4. mugalu,1,3,4.7208981090007,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,40,2019-05-21,12,56,54,13
hece,1. mahece,2. muhece,3. magece,4. mugece,3,2,6.0664660680013185,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,41,2019-05-21,12,56,54,13
sewa,1. musewa,2. masewa,3. madewa,4. mudewa,3,2,8.266674366999723,0,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,42,2019-05-21,12,56,54,13
suwa,1. muduwa,2. masuwa,3. maduwa,4. musuwa,1,1,6.4663089489986305,1,un_prod,Unnatural production_2019_May_21_1256.csv,0,1,43,2019-05-21,12,56,54,13
